file_path,entry_name,detected_type,record_type,record_id,status,base_price,estimated_minutes
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Умный Поиск и Фильтрация по Всем Услугам",service,service_type,347,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","""Мои Регулярные Задачи""",service,service_type,348,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","### 3. Управление Взаимоотношениями и Сообществом",service,service_type,349,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","ЛК становится платформой для взаимодействия не только с GLF BiKube, но и с другими пользователями/партнерами.",service,service_type,350,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","""Мои Эксперты""",service,service_type,351,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Система Рекомендаций и Рефералов",service,service_type,352,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Генерация персональных реферальных ссылок для приглашения друзей.",service,service_type,353,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Отслеживание заработанных бонусов за рекомендации.",service,service_type,354,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","""Мой Социальный Круг"" (для ""Социальной Помощи"")",service,service_type,355,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Общий календарь визитов, общие отчеты, общий чат.",service,service_type,356,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Интеграция с Календарями",service,service_type,357,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","### 4. Улучшенная Безопасность и Конфиденциальность",service,service_type,358,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Доступ к чувствительной информации требует максимальной защиты.",service,service_type,359,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Биометрическая Аутентификация",service,service_type,360,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Расширенное Управление Правами Доступа",service,service_type,361,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Блокчейн для Эко",service,service_type,362,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Конфиденциальный Режим",service,service_type,363,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","### 5. Использование Искусственного Интеллекта и Машинного Обучения",service,service_type,364,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Это ""пиковый уровень"" интеллектуализации ЛК.",service,service_type,365,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt",Чат,service,service_type,366,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Интегрированный в ЛК чат",service,service_type,367,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Синхронизирован с историей клиента.",service,service_type,368,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Использование NLP (обработка естественного языка) для понимания запросов.",service,service_type,369,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Персонализированные Рекомендации",service,service_type,370,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Оптимизация Бюджета",service,service_type,371,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","### 6. Управление Исполнителями в ЛК (для соответствующей роли)",service,service_type,372,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Личный кабинет Исполнителя также дорабатывается до интеллектуального хаба.",service,service_type,373,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","""Умный Календарь""",service,service_type,374,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Интерактивные Чек",service,service_type,375,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Проактивные Уведомления",service,service_type,376,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Инструменты для развития",service,service_type,377,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Аналитика по заработку",service,service_type,378,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","### 7. Рекомендации по UX/UI на Пиковом Уровне",service,service_type,379,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt",Геймификация,service,service_type,380,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Микровзаимодействия (Microinteractions)",service,service_type,381,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Динамические виджеты",service,service_type,382,created,,
"/home/dima/Стільниця/Модули/Лк Партнёра.txt","Пользовательские ""темы"" (Themes)",service,service_type,383,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Разработанный Модуль",service,service_type,384,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 1. Философия и Стратегическое Назначение",service,service_type,385,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Миссия модуля",service,service_type,386,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Ключевой принцип",service,service_type,387,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 2. Целевая Аудитория",service,service_type,388,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Для ""Мастера на час""",service,service_type,389,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Офисы и небольшие компании для текущих хозяйственных нужд.",service,service_type,390,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Клиенты, ценящие свое время и удобство.",service,service_type,391,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Для ""Комплексного ремонта""",service,service_type,392,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Владельцы квартир, домов, коттеджей, планирующие капитальный или косметический ремонт.",service,service_type,393,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Компании, переезжающие в новый офис или проводящие его реновацию.",service,service_type,394,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Инвесторы и управляющие недвижимостью, нуждающиеся в надежном партнере для ремонта объектов.",service,service_type,395,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Клиенты, желающие получить комплексное решение ""под ключ"" с минимальным личным участием.",service,service_type,396,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 3. Ключевые Сущности и Концепции",service,service_type,397,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Исполнитель / Мастер (Executor)",service,service_type,398,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Навык (Skill)",service,service_type,399,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Услуга (HandymanService)",service,service_type,400,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Заказ (Booking/Order)",service,service_type,401,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Материалы (Materials)",service,service_type,402,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Ремонтный Проект (RepairProject)",service,service_type,403,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Этапы (Stages)",service,service_type,404,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Ремонтная Бригада (RepairTeam)",service,service_type,405,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Руководитель Проекта / Прораб (ProjectManager)",service,service_type,406,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Смета (Estimate/Budget)",service,service_type,407,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","График работ (WorkSchedule)",service,service_type,408,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",Дизайн,service,service_type,409,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Гарантия на работы (WorkWarranty)",service,service_type,410,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Претензия (Claim)",service,service_type,411,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 4. Функционал и Клиентский Путь",service,service_type,412,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Модуль предлагает два основных пути взаимодействия для клиента, отражающие разный масштаб задач",service,service_type,413,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","#### A. ""Мастер на час"" (Экспресс",service,service_type,414,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Процесс заказа максимально интуитивен и прозрачен, ориентирован на скорость и предсказуемость.",service,service_type,415,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Шаг 1",service,service_type,416,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Визуальный каталог услуг (плитки с иконками)",service,service_type,417,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",Подкатегории,service,service_type,418,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Опция ""Услуга не найдена? Опишите ее!""",service,service_type,419,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Раздел ""Популярные услуги"" / ""Часто заказывают рядом"".",service,service_type,420,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Шаг 2",service,service_type,421,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Детализация Задачи",service,service_type,422,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Динамический Расчет Цены",service,service_type,423,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Опция ""Купить материалы Мастером""",service,service_type,424,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Шаг 3",service,service_type,425,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Клиент видит календарь с доступными временными слотами, основанный на реальной доступности *подходящих* Мастеров.",service,service_type,426,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Система автоматически назначает лучшего свободного Мастера (по рейтингу, близости, скорости реакции).",service,service_type,427,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Опция ""Выбрать конкретного Мастера""",service,service_type,428,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Подтверждение заказа и внесение предоплаты.",service,service_type,429,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Шаг 4",service,service_type,430,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",Уведомления,service,service_type,431,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Чат с Мастером",service,service_type,432,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Таймер работ",service,service_type,433,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",Фото,service,service_type,434,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Оплата и Чек",service,service_type,435,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","#### B. ""Комплексный Ремонт"" (Проектные услуги)",service,service_type,436,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Процесс, ориентированный на тщательное планирование, контроль и долгосрочную перспективу.",service,service_type,437,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Развернутая форма запроса",service,service_type,438,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Возможность прикрепить фото/видео объекта, дизайн",service,service_type,439,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Бесплатная первичная консультация",service,service_type,440,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Обязательный выезд специалиста на объект для детальной оценки объема работ, замеров, выявления скрытых проблем.",service,service_type,441,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Обсуждение дизайн",service,service_type,442,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Детализированная смета",service,service_type,443,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",Договор,service,service_type,444,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Назначение Руководителя Проекта (РП) и формирование Ремонтной Бригады из специализированных Мастеров.",service,service_type,445,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Координация закупки и доставки материалов.",service,service_type,446,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Шаг 5",service,service_type,447,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Контроль РП",service,service_type,448,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Отчеты для клиента",service,service_type,449,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Поэтапная оплата",service,service_type,450,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Шаг 6",service,service_type,451,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Финальная приемка работ клиентом (возможно, с привлечением независимого эксперта).",service,service_type,452,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Подписание акта выполненных работ.",service,service_type,453,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Предоставление Гарантии на выполненные работы.",service,service_type,454,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 5. Мобильные Приложения и Взаимодействие",service,service_type,455,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Клиентское Приложение",service,service_type,456,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Единое приложение с двумя интерфейсами/режимами",service,service_type,457,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Чат с Мастером/РП, уведомления о статусах, просмотр фото",service,service_type,458,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Приложение Мастера/Исполнителя",service,service_type,459,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Календарь с заказами (""Мастер на час"", задачи в рамках Ремонтных Проектов).",service,service_type,460,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Карточка заказа/задачи",service,service_type,461,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление статусом",service,service_type,462,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Внесение информации о материалах (с фото чеков).",service,service_type,463,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Маршрутизация к клиенту.",service,service_type,464,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","История заказов, заработка, рейтинг.",service,service_type,465,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление профилем, доступностью, навыками.",service,service_type,466,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Приложение Руководителя Проекта (Новая роль)",service,service_type,467,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Дашборд всех активных Ремонтных Проектов.",service,service_type,468,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление задачами и распределение их среди Бригады.",service,service_type,469,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Мониторинг прогресса по этапам, срокам, бюджету.",service,service_type,470,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Загрузка фото/видеоотчетов для клиента.",service,service_type,471,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Коммуникация с клиентом и Бригадой.",service,service_type,472,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление закупками материалов.",service,service_type,473,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 6. Интеграция с Экосистемой GLF BiKube",service,service_type,474,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","С ""Переездом под ключ""",service,service_type,475,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","С ""Крупной доставкой""",service,service_type,476,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","С ""Эко",service,service_type,477,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","С ""Уборкой""",service,service_type,478,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","С ""Дизайном интерьера"" (если есть)",service,service_type,479,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Единая система лояльности",service,service_type,480,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 7. Управление в Админ",service,service_type,481,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление Каталогом Услуг",service,service_type,482,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Создание, редактирование услуг ""Мастера на час"" и типовых ремонтных работ.",service,service_type,483,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Привязка услуг к требуемым навыкам, тарифам, предполагаемому времени.",service,service_type,484,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Прикрепление шаблонов чек",service,service_type,485,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Система тестирования и аттестации навыков Мастеров.",service,service_type,486,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление Мастерами / Руководителями Проектов",service,service_type,487,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Полный онбординг (верификация личности, проверка документов, присвоение навыков, аттестация, инструктаж).",service,service_type,488,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Ведение профилей",service,service_type,489,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Мониторинг GPS",service,service_type,490,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Система бонусов/штрафов на основе KPI (опоздания, отмены, качество, отзывы).",service,service_type,491,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Ценовой Движок",service,service_type,492,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Гибкая настройка всех тарифов",service,service_type,493,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Возможность динамического ценообразования (в зависимости от спроса).",service,service_type,494,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","База цен на типовые материалы.",service,service_type,495,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление Ремонтными Проектами",service,service_type,496,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Дашборд всех проектов",service,service_type,497,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Инструменты для формирования бригад, назначения РП.",service,service_type,498,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Отслеживание этапов выполнения, контроль качества, согласование изменений.",service,service_type,499,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Управление сметами и договорами.",service,service_type,500,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Операционная Карта",service,service_type,501,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Модуль ""Разрешение Споров""",service,service_type,502,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Отчетность и Аналитика",service,service_type,503,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 8. Ключевые Преимущества Модуля для Клиента",service,service_type,504,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Полный спектр услуг",service,service_type,505,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Надежность и безопасность",service,service_type,506,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",Прозрачность,service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",Удобство,service,service_type,507,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Экономия времени и нервов",service,service_type,508,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Высокое качество",product,product,15,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 9. Необходимые Ресурсы и Интеграции",service,service_type,509,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt",CRM,service,service_type,510,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Модули платформы GLF BiKube",service,service_type,511,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Квалифицированный персонал",service,service_type,512,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Партнерские соглашения",service,service_type,513,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Юридическая база",service,service_type,514,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","База знаний",service,service_type,515,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","### 10. Метрики и KPI для Оценки Эффективности",service,service_type,516,created,,
"/home/dima/Стільниця/Модули/Мастер на час.txt","Общие KPI",service,service_type,517,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","## Архитектура Модуля «Переезд под ключ",service,service_type,518,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","### 1. Философия и Стратегическое Назначение",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt",Миссия,service,service_type,519,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Ключевой принцип",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","### 2. Целевая Аудитория",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Занятые люди и семьи, ценящие свое время и готовые платить за комплексное решение.",service,service_type,520,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Компании, переезжающие в новый офис, требующие минимизации простоя.",service,service_type,521,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Люди, перевозящие ценное, крупногабаритное или хрупкое имущество, нуждающиеся в профессиональной упаковке и такелаже.",service,service_type,522,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Клиенты, переезжающие на дальние расстояния, нуждающиеся в отлаженной логистике.",service,service_type,523,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","### 3. Новая Роль",service,service_type,524,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Описание роли",service,service_type,525,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Профиль Исполнителя в системе",service,service_type,526,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Компетенции (например, сборка мебели, такелаж, работа с хрупкими предметами, водительские права категории C/E).",service,service_type,527,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Типы доступного транспорта (объем, грузоподъемность, наличие гидроборта).",service,service_type,528,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Рейтинг, отзывы, история выполненных заказов.",service,service_type,529,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","График доступности.",service,service_type,530,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Бригада (Execution Team)",service,service_type,531,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","### 4. Сердце Модуля",service,service_type,532,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Клиентский Флоу (User Flow)",service,service_type,533,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Шаг 1",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Ввод адресов ""Откуда"" и ""Куда"".",service,service_type,534,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Для каждого адреса указываются ключевые параметры",service,service_type,535,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Тип жилья (многоквартирный дом, частный дом, офис, склад).",service,service_type,536,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Этаж (для оценки сложности подъема/спуска).",service,service_type,537,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Наличие и тип грузового лифта (для оптимизации трудозатрат).",service,service_type,538,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Удаленность парковки от входа.",service,service_type,539,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Особые условия (узкие проходы, хрупкий пол).",service,service_type,540,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Шаг 2",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Простой способ (для быстрой оценки)",service,service_type,541,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Детальный способ (для точного расчета)",service,service_type,542,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Возможность добавления ""Другого"" с текстовым описанием для нестандартных предметов.",service,service_type,543,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Шаг 3",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Клиент выбирает необходимые опции с помощью переключателей/чекбоксов.",service,service_type,544,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Ключевая интеграция",service,service_type,545,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Профессиональная упаковка всего имущества",service,service_type,546,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Разборка / Сборка мебели",service,service_type,547,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Отключение / Подключение техники",service,service_type,548,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Такелажные работы",service,service_type,549,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Утилизация старой мебели/упаковки",service,service_type,550,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Временное хранение на складе",service,service_type,551,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Распаковка и расстановка по местам",service,service_type,552,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Уборка после переезда (генеральная)",service,service_type,553,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","`[X]` Страхование имущества",service,service_type,554,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Шаг 4",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","На основе всех данных калькулятор предлагает 3 пакета (или пользовательский)",service,service_type,555,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt",Economy,service,service_type,556,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt",Standard,service,service_type,557,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt",Premium,service,service_type,558,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Клиент видит детальную разбивку стоимости по пунктам, что обеспечивает полную прозрачность.",service,service_type,559,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Шаг 5",service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Выбор желаемой даты и времени переезда из доступных слотов.",service,service_type,560,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Внесение предоплаты для бронирования даты и ресурсов.",service,service_type,561,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Выбор способа оплаты оставшейся суммы (онлайн, наличными Исполнителю).",service,service_type,562,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","### 5. Операционный Флоу (Диспетчер & Исполнитель)",service,service_type,563,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Координация Диспетчером",service,service_type,564,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Новый заказ появляется в админ",service,service_type,565,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Диспетчер проверяет детали заказа, связывается с клиентом для уточнений (если требуется).",service,service_type,566,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Формирование Бригады",service,service_type,567,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Создание связанных задач",service,service_type,568,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Распределение ресурсов",service,service_type,569,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Выполнение Исполнителем (через мобильное приложение)",service,service_type,570,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Предварительный чек",service,service_type,571,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt",Фото,service,service_type,,skipped_exists,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Поэтапное выполнение",service,service_type,572,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Закрытие работ",service,service_type,573,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","### 6. Управление в Админ",service,service_type,574,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Конструктор Калькулятора",service,service_type,575,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Администратор может добавлять, редактировать и удалять предметы инвентаря для оценки.",service,service_type,576,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Для каждого предмета указываются параметры",service,service_type,577,created,,
"/home/dima/Стільниця/Модули/Переезд под ключь.txt","Настройка правил для автоматического определения количества упаковочных материалов.",service,service_type,578,created,,
